timestamp,feed_flow,feed_temp,feed_tds,feed_ph,evap_temp,evap_pressure,compressor_freq,compressor_power,pump_power,condensate_flow,concentrate_flow,total_power,cip_flag,alarm_flag
2025-01-09 14:00:00,14.1,32.28,68816.24,6.85,77.43,-73.53,42.82,367.29,76.59,11.74,2.46,443.88,0,0
2025-01-09 15:00:00,13.53,32.16,67367.93,6.44,76.47,-74.36,44.6,372.15,74.61,11.98,1.78,446.76,0,0
2025-01-09 16:00:00,13.66,30.75,68204.64,6.4,76.09,-74.05,44.5,375.79,82.81,11.61,1.99,458.6,0,0
2025-01-09 17:00:00,14.04,30.73,74178.41,6.86,77.33,-74.49,46.58,383.63,85.64,11.65,2.58,469.27,0,0
2025-01-09 18:00:00,15.12,30.51,75079.35,6.96,75.33,-73.7,46.49,517.51,88.7,13.54,1.43,606.22,0,0
2025-01-09 19:00:00,13.14,31.17,72044.37,7.08,78.13,-72.73,45.76,444.48,75.34,11.35,1.63,519.83,0,0
2025-01-09 20:00:00,14.48,32.43,62614.02,7.0,74.82,-73.38,45.07,364.18,73.76,12.34,2.25,437.94,0,0
2025-01-09 21:00:00,14.19,33.64,66086.72,7.04,78.72,-72.07,46.02,372.15,90.27,11.76,2.21,462.42,0,0
2025-01-09 22:00:00,14.57,32.85,78335.67,6.69,76.93,-72.79,43.33,383.68,83.32,13.25,1.4,467.0,0,0
2025-01-09 23:00:00,16.03,34.15,77410.91,6.94,78.86,-73.12,46.98,528.04,82.53,13.62,2.42,610.58,0,0
2025-01-10 00:00:00,15.9,33.08,57759.23,6.62,78.62,-71.49,45.4,410.87,92.29,14.27,1.78,503.16,0,0
2025-01-10 01:00:00,16.89,35.38,78973.03,6.53,80.34,-71.36,47.51,497.64,85.2,14.77,2.12,582.84,0,0
2025-01-10 02:00:00,15.81,37.56,70016.22,7.25,82.17,-70.4,47.03,415.06,93.05,13.3,2.51,508.11,0,0
2025-01-10 03:00:00,15.53,38.28,74070.99,6.9,83.79,-68.63,47.2,448.98,92.68,13.06,2.55,541.66,0,0
2025-01-10 04:00:00,16.1,38.11,81827.93,7.34,84.24,-70.04,47.57,518.63,80.38,14.32,1.67,599.0,0,0
2025-01-10 05:00:00,16.59,39.3,79919.39,7.43,82.78,-68.26,47.86,530.2,91.17,14.64,1.84,621.37,0,0
2025-01-10 06:00:00,16.51,38.94,85421.98,7.02,83.72,-67.78,47.27,482.4,91.71,13.17,3.42,574.11,0,0
2025-01-10 07:00:00,15.28,39.63,81396.93,7.35,82.41,-68.86,48.33,498.43,99.53,13.16,2.11,597.96,0,0
2025-01-10 08:00:00,16.15,38.11,88582.7,7.06,82.05,-70.52,48.46,506.43,82.28,13.6,2.49,588.71,0,0
2025-01-10 09:00:00,16.02,36.67,86836.39,6.79,81.27,-71.91,46.2,440.54,93.28,13.16,2.85,533.82,0,0
2025-01-10 10:00:00,17.76,36.64,76959.62,7.3,81.02,-68.95,48.65,630.08,92.12,15.17,2.83,722.2,0,0
2025-01-10 11:00:00,16.82,31.73,86526.79,7.17,81.23,-69.57,46.7,509.15,80.14,13.53,3.22,589.29,0,0
2025-01-10 12:00:00,13.97,34.63,87541.78,7.19,77.98,-71.67,46.39,450.17,77.53,11.59,2.31,527.7,0,0
2025-01-10 13:00:00,14.08,28.72,70718.51,7.81,78.6,-70.08,44.58,431.04,77.43,11.76,2.07,508.46,0,0
2025-01-10 14:00:00,12.65,30.03,81040.91,6.95,79.8,-71.35,43.94,395.43,66.06,10.52,2.12,461.5,0,0
2025-01-10 15:00:00,13.09,31.77,76596.97,7.43,78.5,-71.59,47.0,375.74,77.76,11.07,2.13,453.5,0,0
2025-01-10 16:00:00,13.63,31.13,82444.99,7.1,76.25,-71.52,44.32,409.73,81.53,11.11,2.64,491.25,0,0
2025-01-10 17:00:00,14.21,28.72,85188.8,7.58,75.09,-73.54,47.62,508.29,81.33,12.49,1.73,589.62,0,0
2025-01-10 18:00:00,12.33,29.08,91860.17,7.42,77.22,-72.37,47.63,418.14,70.63,10.58,1.89,488.78,0,0
2025-01-10 19:00:00,12.33,31.67,74941.6,7.44,73.76,-72.39,45.75,340.13,71.68,10.97,1.47,411.81,0,0
2025-01-10 20:00:00,11.0,29.8,64572.98,7.11,77.56,-72.21,41.89,323.52,65.95,9.36,1.81,389.47,0,0
2025-01-10 21:00:00,12.87,33.66,77642.16,7.15,77.06,-71.54,42.91,362.12,73.81,10.74,2.28,435.93,0,1
2025-01-10 22:00:00,12.19,31.75,78576.35,7.56,80.07,-70.58,42.38,333.11,76.72,10.83,1.6,409.82,0,0
2025-01-10 23:00:00,12.85,33.16,75437.11,7.76,76.9,-72.75,44.25,367.54,74.88,10.65,2.17,442.42,0,0
2025-01-11 00:00:00,12.73,35.59,73257.11,7.42,80.65,-73.86,43.13,385.89,63.77,10.77,1.76,449.66,0,0
2025-01-11 01:00:00,13.63,34.79,83287.97,7.06,80.74,-72.46,45.22,475.31,72.99,11.66,2.06,548.3,0,0
2025-01-11 02:00:00,12.3,34.35,74964.04,7.35,81.08,-70.74,44.02,332.12,72.34,9.97,2.44,404.46,0,0
2025-01-11 03:00:00,12.68,36.19,78527.82,7.85,80.77,-72.98,44.79,400.43,79.82,10.9,2.02,480.24,0,0
2025-01-11 04:00:00,15.99,36.86,88178.53,7.25,83.78,-70.83,49.1,527.14,94.48,13.64,2.54,621.62,0,0
2025-01-11 05:00:00,12.91,35.61,77919.41,7.57,83.91,-70.21,43.17,348.1,83.43,11.3,1.89,431.53,0,0
2025-01-11 06:00:00,12.99,37.03,71167.98,6.99,85.04,-68.55,44.05,389.44,74.37,11.23,1.86,463.81,0,0
2025-01-11 07:00:00,15.46,36.25,71209.99,7.14,84.07,-70.9,46.42,500.35,87.64,13.62,1.87,587.99,0,0
2025-01-11 08:00:00,16.18,37.8,81606.44,7.27,82.27,-71.12,48.43,545.29,78.06,13.47,2.5,623.35,0,0
2025-01-11 09:00:00,12.19,36.04,87432.61,7.19,81.45,-70.83,47.83,371.02,76.16,9.91,2.32,447.18,0,0
2025-01-11 10:00:00,12.53,34.77,81065.15,6.87,80.12,-70.81,45.48,472.99,66.58,11.16,1.28,539.57,0,0
2025-01-11 11:00:00,12.75,33.96,93141.82,6.83,82.78,-70.26,43.61,330.62,72.16,10.17,2.61,402.78,0,0
2025-01-11 12:00:00,13.56,33.27,76168.32,7.25,78.87,-70.32,46.36,440.42,95.09,10.91,2.66,535.51,0,0
2025-01-11 13:00:00,10.67,32.65,83376.32,7.27,80.67,-71.06,44.68,306.61,68.38,9.05,1.69,374.98,0,1
2025-01-11 14:00:00,10.92,29.69,81886.74,7.32,78.73,-70.96,43.41,338.63,61.37,9.61,1.29,400.0,0,0
2025-01-11 15:00:00,11.46,28.75,85138.44,7.36,77.89,-70.6,43.09,344.92,70.55,9.59,2.01,415.47,0,0
2025-01-11 16:00:00,10.83,30.64,75806.9,6.91,76.35,-71.86,45.93,296.47,64.79,9.35,1.07,361.27,0,0
2025-01-11 17:00:00,9.85,28.36,92486.76,6.77,77.58,-70.16,42.16,302.21,56.68,7.69,2.19,358.88,0,0
2025-01-11 18:00:00,9.9,26.97,70895.94,7.16,76.05,-71.19,43.45,324.97,75.95,8.18,1.9,400.92,0,0
2025-01-11 19:00:00,8.7,29.28,81882.5,6.98,76.12,-70.76,41.8,211.15,64.96,6.9,2.08,276.12,0,0
2025-01-11 20:00:00,9.71,29.65,84286.11,6.53,77.71,-70.4,44.11,280.28,65.21,8.27,1.56,345.49,0,0
2025-01-11 21:00:00,9.76,27.84,90647.38,6.49,77.54,-70.1,46.5,242.97,62.5,7.66,2.34,305.47,0,0
2025-01-11 22:00:00,10.33,30.73,77291.06,6.85,77.13,-71.26,44.43,265.86,63.44,8.26,2.09,329.3,0,0
2025-01-11 23:00:00,9.79,32.25,78732.16,6.67,79.56,-70.53,42.25,264.82,71.55,8.29,1.5,336.36,0,0
2025-01-12 00:00:00,10.91,32.8,85880.41,6.69,79.96,-68.81,45.96,320.25,70.0,9.35,1.63,390.25,0,0
2025-01-12 01:00:00,11.59,34.09,80231.75,6.95,81.3,-69.02,43.68,378.06,50.37,9.63,1.96,428.42,0,0
2025-01-12 02:00:00,10.99,32.56,77559.53,6.86,81.02,-70.68,44.17,297.01,81.78,9.34,1.54,378.79,0,0
2025-01-12 03:00:00,11.3,35.43,82900.64,6.99,81.08,-69.57,43.04,351.46,68.67,9.53,1.7,420.14,0,0
2025-01-12 04:00:00,11.12,35.26,80625.99,6.17,84.81,-70.85,42.77,347.46,68.88,9.21,1.74,416.34,0,0
2025-01-12 05:00:00,11.08,35.39,85033.77,6.71,85.08,-69.08,44.99,377.59,74.59,8.86,2.3,452.18,0,0
2025-01-12 06:00:00,10.37,37.11,85774.63,6.82,84.5,-67.9,45.22,298.91,68.73,8.67,1.7,367.64,0,0
2025-01-12 07:00:00,11.16,37.66,79998.47,6.27,82.8,-69.88,42.1,300.26,71.08,9.45,1.66,371.34,0,0
2025-01-12 08:00:00,10.57,37.6,73035.7,6.49,82.33,-70.15,43.86,295.39,63.18,9.1,1.39,358.57,0,0
2025-01-12 09:00:00,12.26,36.35,80848.29,6.45,83.87,-72.51,44.13,389.58,63.91,10.32,2.02,453.48,0,0
2025-01-12 10:00:00,11.45,33.77,73874.21,6.68,81.02,-71.08,46.39,325.12,71.88,9.19,2.38,397.0,0,0
2025-01-12 11:00:00,10.0,33.32,81435.09,7.09,80.1,-70.88,43.18,340.34,72.09,8.47,1.37,412.43,0,0
2025-01-12 12:00:00,8.58,32.75,68124.24,7.2,81.54,-70.33,40.1,247.22,53.58,7.15,1.23,300.8,0,0
2025-01-12 13:00:00,7.87,30.9,84244.19,6.51,79.02,-70.86,42.01,203.03,51.66,6.43,1.59,254.69,0,0
2025-01-12 14:00:00,9.58,29.92,70696.61,6.86,79.76,-71.63,41.53,315.37,68.58,7.9,1.48,383.95,0,0
2025-01-12 15:00:00,8.42,29.89,72680.7,6.89,75.61,-73.14,43.48,246.82,55.88,6.87,1.63,302.7,0,0
2025-01-12 16:00:00,8.36,28.17,79162.3,6.87,77.36,-73.56,42.01,312.63,55.13,7.13,1.47,367.77,0,0
2025-01-12 17:00:00,6.18,26.93,87172.14,6.9,78.96,-71.85,40.53,154.57,47.68,4.88,1.54,202.25,0,0
2025-01-12 18:00:00,8.48,27.15,71965.44,6.9,76.13,-73.89,42.37,223.02,57.78,6.87,1.72,280.8,0,0
2025-01-12 19:00:00,8.04,28.52,78300.34,7.27,76.12,-73.95,41.01,289.44,46.65,6.55,1.6,336.09,0,0
2025-01-12 20:00:00,6.7,28.14,76622.17,7.16,75.43,-73.61,38.8,234.74,48.21,5.83,1.21,282.96,0,0
2025-01-12 21:00:00,7.42,29.16,84326.69,6.64,78.69,-69.86,42.6,242.9,56.29,6.3,0.77,299.2,0,0
2025-01-12 22:00:00,8.29,30.37,70994.28,7.14,76.97,-72.12,40.04,204.36,57.88,6.56,1.66,262.25,0,0
2025-01-12 23:00:00,8.36,30.07,73075.02,7.19,78.62,-70.98,40.15,251.24,63.72,7.24,1.24,314.96,0,0
2025-01-13 00:00:00,8.32,32.45,95865.34,7.08,78.98,-71.11,44.73,266.17,70.12,7.08,1.19,336.28,0,0
2025-01-13 01:00:00,8.78,33.02,78448.25,7.31,82.42,-70.86,43.79,235.78,69.02,6.97,2.0,304.8,0,0
2025-01-13 02:00:00,8.91,32.03,68921.67,7.11,82.53,-68.44,40.36,187.58,64.1,6.86,2.05,251.68,0,0
2025-01-13 03:00:00,9.51,36.07,78469.02,7.14,82.24,-71.15,42.42,272.6,60.59,7.85,1.68,333.19,0,0
2025-01-13 04:00:00,10.87,34.37,79247.06,7.15,81.58,-69.67,43.59,380.38,62.79,9.27,1.57,443.17,0,0
2025-01-13 05:00:00,7.35,33.38,80048.68,6.64,84.92,-67.89,44.35,293.32,55.83,6.34,0.94,349.15,0,0
2025-01-13 06:00:00,9.49,34.25,84579.76,7.15,83.08,-68.02,45.69,286.27,66.95,7.54,1.87,353.22,0,0
2025-01-13 07:00:00,9.82,34.14,83153.76,7.03,82.11,-69.29,43.74,291.45,68.18,8.49,1.38,359.63,0,0
2025-01-13 08:00:00,9.82,35.03,74846.88,6.93,80.78,-70.73,44.63,273.09,67.52,7.54,2.16,340.61,0,0
2025-01-13 09:00:00,9.04,34.01,83371.35,7.61,81.71,-69.38,41.89,269.06,58.96,7.31,1.87,328.02,0,0
2025-01-13 10:00:00,7.56,33.11,78342.36,7.39,79.95,-70.18,40.72,217.87,59.14,6.17,1.49,277.01,0,0
2025-01-13 11:00:00,9.17,33.31,75524.87,7.28,79.93,-70.23,43.13,313.58,68.36,7.84,1.49,381.94,0,0
2025-01-13 12:00:00,10.14,31.95,86778.08,7.16,80.87,-68.33,45.32,369.69,70.56,8.65,1.32,440.26,0,0
2025-01-13 13:00:00,6.93,30.9,70932.76,7.39,78.25,-71.42,40.47,157.97,52.11,5.91,0.76,210.09,0,0
2025-01-13 14:00:00,8.83,30.06,72395.41,7.58,78.25,-69.92,43.32,288.07,54.83,6.97,1.86,342.9,0,0
2025-01-13 15:00:00,7.55,29.5,75352.32,7.13,76.43,-70.83,42.06,227.34,49.88,6.37,1.62,277.22,0,0
2025-01-13 16:00:00,7.65,25.61,82949.01,7.34,76.98,-70.02,42.33,252.28,51.39,6.35,1.48,303.68,0,0
2025-01-13 17:00:00,6.69,27.32,71365.01,7.57,78.31,-71.03,39.81,163.26,52.94,5.28,1.32,216.19,0,0
2025-01-13 18:00:00,7.35,25.03,67739.88,6.87,75.59,-70.83,41.13,180.01,57.03,5.65,1.76,237.05,0,0
2025-01-13 19:00:00,8.92,27.85,77273.37,7.33,76.8,-71.67,43.47,311.34,51.7,7.57,1.46,363.04,0,0
2025-01-13 20:00:00,8.45,28.23,79735.62,7.24,75.08,-71.54,44.23,255.37,56.15,6.83,1.41,311.53,0,0
2025-01-13 21:00:00,9.75,30.16,79770.04,7.3,79.04,-72.39,44.27,305.78,64.8,7.7,2.25,370.58,0,0
2025-01-13 22:00:00,9.57,31.19,83694.06,7.2,77.68,-73.91,42.66,278.22,56.41,7.78,1.76,334.62,0,0
2025-01-13 23:00:00,9.27,31.0,76336.17,7.35,79.98,-70.68,41.79,279.33,62.99,7.74,1.52,342.32,0,0
2025-01-14 00:00:00,10.83,31.23,88741.65,7.78,79.98,-70.36,46.72,355.36,66.61,8.77,2.07,421.97,0,0
2025-01-14 01:00:00,10.05,33.48,77542.83,7.21,81.35,-70.13,46.38,313.09,61.37,7.87,2.36,374.46,0,0
2025-01-14 02:00:00,10.78,33.27,91092.09,7.34,82.68,-70.5,46.21,400.3,68.24,9.28,1.39,468.54,0,0
2025-01-14 03:00:00,10.11,34.77,77253.24,7.75,81.74,-69.13,43.76,313.62,66.53,8.56,1.29,380.15,0,0
2025-01-14 04:00:00,10.72,36.63,78800.31,7.09,84.04,-69.82,45.87,369.32,62.41,8.64,2.13,431.72,0,0
2025-01-14 05:00:00,10.25,35.22,83166.24,7.65,82.49,-69.5,43.87,312.96,63.24,8.24,1.7,376.2,0,0
2025-01-14 06:00:00,11.91,37.03,88704.7,7.18,84.47,-68.42,49.49,469.27,76.75,9.7,2.17,546.01,0,0
2025-01-14 07:00:00,10.02,36.79,81402.21,7.59,82.84,-68.18,45.11,313.68,60.18,7.89,2.31,373.86,0,0
2025-01-14 08:00:00,11.77,34.47,77078.66,7.31,83.17,-69.71,45.42,417.93,60.62,9.69,2.16,478.55,0,0
2025-01-14 09:00:00,10.81,36.2,87458.05,7.17,82.04,-70.36,45.68,347.75,58.46,8.44,2.53,406.21,0,0
2025-01-14 10:00:00,11.9,35.09,83226.11,7.04,81.75,-70.99,46.11,410.84,68.95,9.66,2.34,479.79,0,0
2025-01-14 11:00:00,11.35,33.46,90686.11,6.87,79.9,-68.7,48.72,427.84,63.66,8.85,2.86,491.5,0,0
2025-01-14 12:00:00,12.12,31.43,91251.58,7.02,80.46,-69.24,47.6,405.38,71.12,9.42,2.61,476.5,0,0
2025-01-14 13:00:00,10.95,30.33,88473.54,7.19,79.25,-69.43,47.01,365.23,79.02,9.27,1.74,444.24,0,0
2025-01-14 14:00:00,8.71,29.81,84735.91,6.94,77.65,-67.46,45.33,291.89,52.43,7.04,1.6,344.31,0,0
2025-01-14 15:00:00,9.94,30.33,85031.83,6.83,77.47,-70.07,44.2,330.9,62.2,8.12,1.96,393.11,0,0
2025-01-14 16:00:00,8.87,27.95,77321.36,6.82,76.88,-71.45,44.47,224.22,73.47,6.75,2.12,297.69,0,0
2025-01-14 17:00:00,9.47,29.27,77123.17,7.1,75.7,-70.86,44.88,343.53,65.29,7.56,2.17,408.81,0,0
2025-01-14 18:00:00,11.38,27.18,80096.75,7.13,76.21,-71.29,44.22,380.22,66.33,9.37,1.93,446.55,0,1
2025-01-14 19:00:00,10.76,28.61,80498.99,6.63,75.37,-71.02,46.16,367.97,66.9,8.8,2.18,434.87,0,0
2025-01-14 20:00:00,9.81,29.44,89007.1,6.61,79.67,-69.39,45.57,292.28,66.96,7.39,2.51,359.24,0,1
2025-01-14 21:00:00,9.85,32.94,79530.75,6.85,78.52,-69.76,45.75,366.84,74.8,7.98,1.86,441.64,0,1
2025-01-14 22:00:00,11.17,29.24,98208.92,7.11,78.96,-70.36,47.85,408.32,67.15,9.02,2.23,475.47,0,0
2025-01-14 23:00:00,10.46,33.68,89051.19,7.0,80.51,-67.23,46.86,365.64,62.82,8.75,1.76,428.47,0,0
2025-01-15 00:00:00,11.4,33.18,89719.04,6.38,77.97,-71.54,44.14,312.87,60.26,9.64,1.81,373.13,1,0
2025-01-15 01:00:00,12.72,34.58,90727.89,6.62,78.27,-71.69,42.57,325.79,72.47,10.14,2.55,398.26,0,0
2025-01-15 02:00:00,13.9,35.25,102076.96,6.44,81.84,-69.7,45.38,436.57,68.92,11.47,2.33,505.49,0,0
2025-01-15 03:00:00,13.79,36.53,89636.74,6.6,81.1,-70.63,45.32,407.58,74.17,11.51,2.23,481.75,0,0
2025-01-15 04:00:00,11.5,36.5,71523.71,7.06,82.36,-70.56,41.82,332.23,62.09,10.22,1.02,394.32,0,0
2025-01-15 05:00:00,14.08,38.89,84130.2,6.3,83.58,-69.82,45.08,344.7,84.18,11.2,3.01,428.88,0,0
2025-01-15 06:00:00,14.04,36.79,90806.33,6.25,84.69,-69.99,48.86,486.22,77.24,11.89,1.96,563.47,0,0
2025-01-15 07:00:00,14.44,38.61,91889.48,6.44,82.34,-70.55,46.12,455.17,81.95,12.92,1.48,537.12,0,0
2025-01-15 08:00:00,15.53,36.13,85367.86,6.73,83.48,-70.14,47.66,430.15,74.52,13.35,2.27,504.67,0,0
2025-01-15 09:00:00,12.15,36.25,100010.1,6.82,82.95,-70.78,43.95,377.95,71.61,10.58,1.7,449.56,0,0
2025-01-15 10:00:00,13.35,34.26,85750.88,6.78,82.16,-71.91,42.38,292.29,66.53,10.98,2.1,358.82,0,0
2025-01-15 11:00:00,14.24,35.18,91561.18,6.98,80.54,-70.94,44.64,341.91,75.4,11.67,2.56,417.31,0,0
2025-01-15 12:00:00,12.1,35.38,85484.78,6.26,81.54,-72.45,43.89,303.95,83.88,10.85,1.32,387.83,0,0
2025-01-15 13:00:00,14.65,32.57,79526.14,7.01,78.81,-72.7,45.37,394.15,85.35,12.69,1.97,479.49,0,0
2025-01-15 14:00:00,13.48,31.51,94998.97,6.65,80.51,-71.76,46.07,430.23,75.7,11.46,2.22,505.94,0,0
2025-01-15 15:00:00,13.78,29.63,85653.25,6.94,76.68,-74.19,44.57,386.38,95.61,11.4,2.25,481.99,0,0
2025-01-15 16:00:00,12.42,30.11,86856.23,6.44,77.84,-73.93,43.23,333.71,65.76,10.64,1.47,399.48,0,0
2025-01-15 17:00:00,13.65,28.12,81469.95,6.8,76.45,-74.12,43.95,366.59,82.63,11.36,2.41,449.21,0,0
2025-01-15 18:00:00,13.94,28.84,78718.02,6.88,75.95,-74.36,45.31,424.05,68.24,12.43,1.43,492.3,0,0
2025-01-15 19:00:00,13.33,30.39,87441.25,7.14,77.39,-74.69,45.3,464.6,74.02,12.38,0.69,538.62,0,0
2025-01-15 20:00:00,13.55,32.14,77217.54,6.48,76.4,-74.02,42.74,381.91,66.52,11.81,1.72,448.43,0,0
2025-01-15 21:00:00,13.87,34.6,76874.01,6.92,74.35,-73.8,45.44,348.6,78.83,11.7,2.35,427.43,0,0
2025-01-15 22:00:00,13.19,31.4,85961.0,6.67,74.91,-72.41,43.73,366.36,74.36,10.4,2.6,440.71,0,0
2025-01-15 23:00:00,14.21,34.82,83879.92,7.1,80.46,-71.11,45.73,457.75,76.73,11.58,2.98,534.48,0,0
2025-01-16 00:00:00,14.6,34.47,88509.4,7.19,81.46,-73.39,45.54,442.6,86.25,13.04,1.44,528.84,0,0
2025-01-16 01:00:00,15.47,35.06,86453.74,7.35,83.03,-69.74,48.74,435.18,81.37,12.81,2.67,516.55,0,0
2025-01-16 02:00:00,16.39,36.76,84875.27,6.93,81.73,-71.04,46.89,523.34,88.32,13.82,2.39,611.66,0,0
2025-01-16 03:00:00,14.86,37.17,77310.72,7.32,80.82,-70.59,45.24,436.28,85.25,13.07,1.8,521.53,0,0
2025-01-16 04:00:00,15.96,37.9,83805.15,7.46,82.53,-70.0,47.87,504.85,76.78,14.2,1.74,581.63,0,0
2025-01-16 05:00:00,17.59,37.7,84115.35,6.74,83.37,-69.82,47.14,515.9,85.87,14.94,2.42,601.77,0,0
2025-01-16 06:00:00,15.68,36.67,80672.26,7.33,82.26,-70.16,46.07,473.91,83.85,13.31,2.8,557.76,0,0
2025-01-16 07:00:00,15.63,36.39,87419.91,7.44,85.27,-69.02,46.02,468.3,87.09,13.43,2.12,555.38,0,0
2025-01-16 08:00:00,16.48,38.64,90060.49,7.16,85.65,-67.38,47.14,549.15,95.34,13.76,2.65,644.49,0,0
2025-01-16 09:00:00,16.91,36.91,85173.07,6.94,83.01,-69.37,47.69,558.21,87.31,14.1,2.95,645.52,0,1
2025-01-16 10:00:00,15.95,35.72,82942.36,7.5,81.67,-68.83,48.93,554.95,84.56,13.7,2.52,639.51,0,0
2025-01-16 11:00:00,16.89,35.49,92997.12,6.99,79.73,-69.74,47.81,534.02,83.37,14.37,2.69,617.39,0,0
2025-01-16 12:00:00,16.18,35.42,80689.51,7.26,81.57,-69.31,48.34,629.18,88.72,14.59,1.41,717.9,0,0
2025-01-16 13:00:00,15.89,33.66,87474.46,7.31,79.25,-72.57,47.75,529.32,83.58,13.68,2.24,612.89,0,0
2025-01-16 14:00:00,15.36,31.7,83101.96,7.51,77.87,-70.46,44.83,566.69,80.01,13.48,1.59,646.7,0,0
2025-01-16 15:00:00,16.72,33.13,84608.65,7.18,78.04,-72.08,48.54,529.58,88.06,13.8,3.06,617.64,0,0
2025-01-16 16:00:00,14.27,32.93,85324.13,7.17,76.33,-71.75,43.69,433.57,80.75,12.33,1.69,514.32,0,0
2025-01-16 17:00:00,12.54,31.23,78234.94,7.37,76.57,-73.39,44.46,326.98,69.0,10.5,1.92,395.98,0,0
2025-01-16 18:00:00,15.74,31.67,69612.6,7.6,74.44,-74.67,44.82,441.51,78.25,13.75,1.99,519.76,0,0
2025-01-16 19:00:00,13.93,32.13,77236.16,7.92,77.58,-70.47,45.32,409.34,79.98,12.07,1.92,489.32,0,0
2025-01-16 20:00:00,14.55,32.39,83360.35,6.97,76.8,-73.68,44.05,423.81,60.41,12.4,2.1,484.22,0,0
2025-01-16 21:00:00,15.81,32.4,72787.1,7.42,78.42,-71.43,46.39,525.56,80.52,14.51,1.53,606.08,0,0
2025-01-16 22:00:00,13.42,33.2,78200.12,7.06,77.82,-72.69,45.7,415.17,69.12,11.95,1.57,484.28,0,0
2025-01-16 23:00:00,14.0,34.06,70414.53,7.57,78.5,-72.99,43.5,403.18,83.7,12.4,1.7,486.88,0,0
2025-01-17 00:00:00,13.97,33.15,65942.62,7.07,78.08,-72.69,43.94,401.47,74.0,12.18,1.6,475.47,0,0
2025-01-17 01:00:00,14.98,36.33,83056.62,7.12,81.68,-72.47,47.69,504.18,79.04,13.27,1.96,583.22,0,0
2025-01-17 02:00:00,16.34,34.81,77072.25,7.12,80.54,-72.17,47.62,421.09,86.43,13.4,2.82,507.52,0,0
2025-01-17 03:00:00,16.62,36.29,65203.1,7.23,81.33,-72.8,43.29,547.94,81.17,14.84,2.05,629.11,0,0
2025-01-17 04:00:00,16.55,39.42,69725.87,7.31,82.56,-71.76,49.64,465.64,86.47,13.78,3.07,552.12,0,0
2025-01-17 05:00:00,15.1,39.25,66318.61,7.32,82.94,-70.2,46.53,471.88,82.54,12.67,2.5,554.42,0,0
2025-01-17 06:00:00,14.27,40.14,59197.28,7.17,80.83,-71.58,45.37,423.99,76.0,12.46,1.97,499.99,0,0
2025-01-17 07:00:00,16.3,37.86,62836.8,6.82,82.44,-72.55,46.08,489.63,82.94,14.51,1.33,572.56,0,0
2025-01-17 08:00:00,15.65,36.38,64058.61,7.3,83.26,-69.96,43.39,428.06,75.61,12.94,2.67,503.67,0,0
2025-01-17 09:00:00,16.23,36.81,73548.28,7.08,81.71,-71.13,48.04,479.05,79.74,13.62,2.78,558.79,0,0
2025-01-17 10:00:00,16.12,36.36,70824.36,7.35,81.07,-71.48,46.55,462.5,85.63,13.7,2.56,548.13,0,0
2025-01-17 11:00:00,15.25,35.34,70171.14,6.85,80.63,-70.42,47.04,560.49,84.66,12.9,2.17,645.15,0,0
2025-01-17 12:00:00,15.42,35.53,63289.57,6.6,79.19,-71.61,45.69,476.79,73.85,13.49,1.89,550.64,0,0
2025-01-17 13:00:00,14.55,32.67,58602.76,6.96,77.15,-73.44,44.41,469.74,83.35,13.84,0.33,553.09,0,0
2025-01-17 14:00:00,14.44,32.52,64827.46,7.26,77.59,-70.09,44.02,447.9,82.79,12.48,2.02,530.69,0,0
2025-01-17 15:00:00,12.99,30.05,58270.28,6.95,77.8,-71.36,45.09,335.37,80.1,10.82,1.89,415.46,0,0
2025-01-17 16:00:00,13.18,31.1,68974.18,6.83,75.32,-72.15,43.01,385.17,75.36,10.74,2.61,460.53,0,0
2025-01-17 17:00:00,13.3,30.12,61488.04,6.63,75.48,-72.65,46.63,365.53,80.11,11.33,2.15,445.64,0,0
2025-01-17 18:00:00,13.72,29.04,68336.07,7.26,74.47,-71.27,47.9,355.09,91.65,11.36,2.29,446.74,0,0
2025-01-17 19:00:00,12.56,29.74,48902.44,6.54,76.54,-72.21,44.41,331.3,70.64,11.01,1.64,401.94,0,0
2025-01-17 20:00:00,13.4,30.16,55187.54,6.59,75.95,-72.94,45.87,406.33,69.81,11.57,1.8,476.14,0,0
2025-01-17 21:00:00,12.77,30.65,53736.81,6.9,75.63,-72.41,42.96,306.9,63.03,10.8,2.01,369.94,0,0
2025-01-17 22:00:00,13.04,33.88,58156.61,6.27,77.53,-70.02,45.06,364.66,84.93,11.82,1.05,449.59,0,0
2025-01-17 23:00:00,14.07,32.55,53852.53,7.03,76.81,-70.69,44.13,382.0,87.7,11.8,2.37,469.7,0,0
2025-01-18 00:00:00,11.72,33.36,55057.15,6.85,77.94,-71.59,39.45,346.36,61.97,10.08,1.39,408.34,0,0
2025-01-18 01:00:00,12.54,32.12,59017.58,6.91,78.5,-69.82,45.16,344.21,68.49,10.94,1.33,412.71,0,0
2025-01-18 02:00:00,12.54,34.47,57431.71,6.81,79.73,-69.95,44.82,396.4,70.7,10.99,1.54,467.1,0,0
2025-01-18 03:00:00,11.9,36.01,50770.65,6.62,82.91,-69.82,42.37,329.23,76.47,10.56,1.32,405.7,0,0
2025-01-18 04:00:00,13.46,36.08,47682.63,6.39,81.08,-70.81,41.22,368.1,65.8,11.77,1.73,433.9,0,0
